case_base,seed,scheduler,avg_solve_time_ms
frag0p1,42,ocs_eps_global_ksp,0.000
frag0p1,42,pure_ocs_ksp,0.000
frag0p1,42,eps_ecmp,0.000
frag0p1,42,pure_ocs_ksp_greedy,0.087
frag0p1,42,ocs_eps_preset_dynamic_greedy,0.265
frag0p1,42,pure_ocs_pruned,0.574
frag0p1,42,ocs_eps_pruned,0.772
frag0p1,42,ocs_eps_large_small,0.000
frag0p1,42,ocs_eps_preset_greedy,0.126
frag0p1,42,pure_ocs_3hop_preset,0.398
frag0p1,43,ocs_eps_global_ksp,0.000
frag0p1,43,pure_ocs_ksp,0.000
frag0p1,43,eps_ecmp,0.000
frag0p1,43,pure_ocs_ksp_greedy,0.108
frag0p1,43,ocs_eps_preset_dynamic_greedy,0.239
frag0p1,43,pure_ocs_pruned,0.617
frag0p1,43,ocs_eps_pruned,0.691
frag0p1,43,ocs_eps_large_small,0.000
frag0p1,43,ocs_eps_preset_greedy,0.129
frag0p1,43,pure_ocs_3hop_preset,0.413
frag0p1,44,ocs_eps_global_ksp,0.000
frag0p1,44,pure_ocs_ksp,0.000
frag0p1,44,eps_ecmp,0.000
frag0p1,44,pure_ocs_ksp_greedy,0.111
frag0p1,44,ocs_eps_preset_dynamic_greedy,0.187
frag0p1,44,pure_ocs_pruned,0.605
frag0p1,44,ocs_eps_pruned,0.750
frag0p1,44,ocs_eps_large_small,0.000
frag0p1,44,ocs_eps_preset_greedy,0.117
frag0p1,44,pure_ocs_3hop_preset,0.394
frag0p1,45,ocs_eps_global_ksp,0.000
frag0p1,45,pure_ocs_ksp,0.000
frag0p1,45,eps_ecmp,0.000
frag0p1,45,pure_ocs_ksp_greedy,0.110
frag0p1,45,ocs_eps_preset_dynamic_greedy,0.189
frag0p1,45,pure_ocs_pruned,0.681
frag0p1,45,ocs_eps_pruned,0.747
frag0p1,45,ocs_eps_large_small,0.000
frag0p1,45,ocs_eps_preset_greedy,0.099
frag0p1,45,pure_ocs_3hop_preset,0.695
frag0p1,46,ocs_eps_global_ksp,0.000
frag0p1,46,pure_ocs_ksp,0.000
frag0p1,46,eps_ecmp,0.000
frag0p1,46,pure_ocs_ksp_greedy,0.111
frag0p1,46,ocs_eps_preset_dynamic_greedy,0.245
frag0p1,46,pure_ocs_pruned,0.405
frag0p1,46,ocs_eps_pruned,0.413
frag0p1,46,ocs_eps_large_small,0.000
frag0p1,46,ocs_eps_preset_greedy,0.103
frag0p1,46,pure_ocs_3hop_preset,0.432
frag0p1,47,ocs_eps_global_ksp,0.000
frag0p1,47,pure_ocs_ksp,0.000
frag0p1,47,eps_ecmp,0.000
frag0p1,47,pure_ocs_ksp_greedy,0.115
frag0p1,47,ocs_eps_preset_dynamic_greedy,0.192
frag0p1,47,pure_ocs_pruned,0.390
frag0p1,47,ocs_eps_pruned,0.593
frag0p1,47,ocs_eps_large_small,0.000
frag0p1,47,ocs_eps_preset_greedy,0.133
frag0p1,47,pure_ocs_3hop_preset,0.706
frag0p1,48,ocs_eps_global_ksp,0.000
frag0p1,48,pure_ocs_ksp,0.000
frag0p1,48,eps_ecmp,0.000
frag0p1,48,pure_ocs_ksp_greedy,0.106
frag0p1,48,ocs_eps_preset_dynamic_greedy,0.256
frag0p1,48,pure_ocs_pruned,0.588
frag0p1,48,ocs_eps_pruned,0.739
frag0p1,48,ocs_eps_large_small,0.000
frag0p1,48,ocs_eps_preset_greedy,0.118
frag0p1,48,pure_ocs_3hop_preset,0.664
frag0p1,49,ocs_eps_global_ksp,0.000
frag0p1,49,pure_ocs_ksp,0.000
frag0p1,49,eps_ecmp,0.000
frag0p1,49,pure_ocs_ksp_greedy,0.105
frag0p1,49,ocs_eps_preset_dynamic_greedy,0.186
frag0p1,49,pure_ocs_pruned,0.680
frag0p1,49,ocs_eps_pruned,0.738
frag0p1,49,ocs_eps_large_small,0.000
frag0p1,49,ocs_eps_preset_greedy,0.100
frag0p1,49,pure_ocs_3hop_preset,0.657
frag0p1,50,ocs_eps_global_ksp,0.000
frag0p1,50,pure_ocs_ksp,0.000
frag0p1,50,eps_ecmp,0.000
frag0p1,50,pure_ocs_ksp_greedy,0.108
frag0p1,50,ocs_eps_preset_dynamic_greedy,0.261
frag0p1,50,pure_ocs_pruned,0.403
frag0p1,50,ocs_eps_pruned,0.428
frag0p1,50,ocs_eps_large_small,0.000
frag0p1,50,ocs_eps_preset_greedy,0.100
frag0p1,50,pure_ocs_3hop_preset,0.714
frag0p1,51,ocs_eps_global_ksp,0.000
frag0p1,51,pure_ocs_ksp,0.000
frag0p1,51,eps_ecmp,0.000
frag0p1,51,pure_ocs_ksp_greedy,0.086
frag0p1,51,ocs_eps_preset_dynamic_greedy,0.259
frag0p1,51,pure_ocs_pruned,0.584
frag0p1,51,ocs_eps_pruned,0.617
frag0p1,51,ocs_eps_large_small,0.000
frag0p1,51,ocs_eps_preset_greedy,0.127
frag0p1,51,pure_ocs_3hop_preset,0.403
frag0p3,42,ocs_eps_global_ksp,0.000
frag0p3,42,pure_ocs_ksp,0.000
frag0p3,42,eps_ecmp,0.000
frag0p3,42,pure_ocs_ksp_greedy,0.098
frag0p3,42,ocs_eps_preset_dynamic_greedy,0.266
frag0p3,42,pure_ocs_pruned,0.704
frag0p3,42,ocs_eps_pruned,0.782
frag0p3,42,ocs_eps_large_small,0.000
frag0p3,42,ocs_eps_preset_greedy,0.112
frag0p3,42,pure_ocs_3hop_preset,0.438
frag0p3,43,ocs_eps_global_ksp,0.000
frag0p3,43,pure_ocs_ksp,0.000
frag0p3,43,eps_ecmp,0.000
frag0p3,43,pure_ocs_ksp_greedy,0.097
frag0p3,43,ocs_eps_preset_dynamic_greedy,0.269
frag0p3,43,pure_ocs_pruned,0.632
frag0p3,43,ocs_eps_pruned,0.786
frag0p3,43,ocs_eps_large_small,0.000
frag0p3,43,ocs_eps_preset_greedy,0.115
frag0p3,43,pure_ocs_3hop_preset,0.437
frag0p3,44,ocs_eps_global_ksp,0.000
frag0p3,44,pure_ocs_ksp,0.000
frag0p3,44,eps_ecmp,0.000
frag0p3,44,pure_ocs_ksp_greedy,0.119
frag0p3,44,ocs_eps_preset_dynamic_greedy,0.209
frag0p3,44,pure_ocs_pruned,0.707
frag0p3,44,ocs_eps_pruned,0.835
frag0p3,44,ocs_eps_large_small,0.000
frag0p3,44,ocs_eps_preset_greedy,0.134
frag0p3,44,pure_ocs_3hop_preset,0.441
frag0p3,45,ocs_eps_global_ksp,0.000
frag0p3,45,pure_ocs_ksp,0.000
frag0p3,45,eps_ecmp,0.000
frag0p3,45,pure_ocs_ksp_greedy,0.100
frag0p3,45,ocs_eps_preset_dynamic_greedy,0.299
frag0p3,45,pure_ocs_pruned,0.715
frag0p3,45,ocs_eps_pruned,0.804
frag0p3,45,ocs_eps_large_small,0.000
frag0p3,45,ocs_eps_preset_greedy,0.146
frag0p3,45,pure_ocs_3hop_preset,0.435
frag0p3,46,ocs_eps_global_ksp,0.000
frag0p3,46,pure_ocs_ksp,0.000
frag0p3,46,eps_ecmp,0.000
frag0p3,46,pure_ocs_ksp_greedy,0.124
frag0p3,46,ocs_eps_preset_dynamic_greedy,0.300
frag0p3,46,pure_ocs_pruned,0.716
frag0p3,46,ocs_eps_pruned,0.796
frag0p3,46,ocs_eps_large_small,0.000
frag0p3,46,ocs_eps_preset_greedy,0.117
frag0p3,46,pure_ocs_3hop_preset,0.771
frag0p3,47,ocs_eps_global_ksp,0.000
frag0p3,47,pure_ocs_ksp,0.000
frag0p3,47,eps_ecmp,0.000
frag0p3,47,pure_ocs_ksp_greedy,0.126
frag0p3,47,ocs_eps_preset_dynamic_greedy,0.287
frag0p3,47,pure_ocs_pruned,0.733
frag0p3,47,ocs_eps_pruned,0.457
frag0p3,47,ocs_eps_large_small,0.000
frag0p3,47,ocs_eps_preset_greedy,0.116
frag0p3,47,pure_ocs_3hop_preset,0.730
frag0p3,48,ocs_eps_global_ksp,0.000
frag0p3,48,pure_ocs_ksp,0.000
frag0p3,48,eps_ecmp,0.000
frag0p3,48,pure_ocs_ksp_greedy,0.121
frag0p3,48,ocs_eps_preset_dynamic_greedy,0.298
frag0p3,48,pure_ocs_pruned,0.429
frag0p3,48,ocs_eps_pruned,0.502
frag0p3,48,ocs_eps_large_small,0.000
frag0p3,48,ocs_eps_preset_greedy,0.136
frag0p3,48,pure_ocs_3hop_preset,0.735
frag0p3,49,ocs_eps_global_ksp,0.000
frag0p3,49,pure_ocs_ksp,0.000
frag0p3,49,eps_ecmp,0.000
frag0p3,49,pure_ocs_ksp_greedy,0.125
frag0p3,49,ocs_eps_preset_dynamic_greedy,0.213
frag0p3,49,pure_ocs_pruned,0.718
frag0p3,49,ocs_eps_pruned,0.819
frag0p3,49,ocs_eps_large_small,0.000
frag0p3,49,ocs_eps_preset_greedy,0.116
frag0p3,49,pure_ocs_3hop_preset,0.446
frag0p3,50,ocs_eps_global_ksp,0.000
frag0p3,50,pure_ocs_ksp,0.000
frag0p3,50,eps_ecmp,0.000
frag0p3,50,pure_ocs_ksp_greedy,0.098
frag0p3,50,ocs_eps_preset_dynamic_greedy,0.295
frag0p3,50,pure_ocs_pruned,0.420
frag0p3,50,ocs_eps_pruned,0.841
frag0p3,50,ocs_eps_large_small,0.000
frag0p3,50,ocs_eps_preset_greedy,0.139
frag0p3,50,pure_ocs_3hop_preset,0.772
frag0p3,51,ocs_eps_global_ksp,0.000
frag0p3,51,pure_ocs_ksp,0.000
frag0p3,51,eps_ecmp,0.000
frag0p3,51,pure_ocs_ksp_greedy,0.119
frag0p3,51,ocs_eps_preset_dynamic_greedy,0.206
frag0p3,51,pure_ocs_pruned,0.726
