seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.232
42,pure_ocs_ksp,1.014
42,eps_ecmp,0.628
42,pure_ocs_ksp_greedy,1.068
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.046
42,ocs_eps_pruned,0.704
42,ocs_eps_large_small,1.506
42,ocs_eps_preset_greedy,2.006
42,pure_ocs_3hop_preset,1.046
43,ocs_eps_global_ksp,1.160
43,pure_ocs_ksp,0.836
43,eps_ecmp,0.613
43,pure_ocs_ksp_greedy,0.774
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,0.794
43,ocs_eps_pruned,0.814
43,ocs_eps_large_small,1.516
43,ocs_eps_preset_greedy,1.424
43,pure_ocs_3hop_preset,0.794
44,ocs_eps_global_ksp,0.827
44,pure_ocs_ksp,0.890
44,eps_ecmp,0.524
44,pure_ocs_ksp_greedy,1.152
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.876
44,ocs_eps_pruned,0.568
44,ocs_eps_large_small,1.507
44,ocs_eps_preset_greedy,1.033
44,pure_ocs_3hop_preset,0.876
45,ocs_eps_global_ksp,1.268
45,pure_ocs_ksp,1.866
45,eps_ecmp,0.782
45,pure_ocs_ksp_greedy,1.290
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.287
45,ocs_eps_pruned,1.449
45,ocs_eps_large_small,2.885
45,ocs_eps_preset_greedy,1.465
45,pure_ocs_3hop_preset,1.287
46,ocs_eps_global_ksp,1.337
46,pure_ocs_ksp,0.978
46,eps_ecmp,0.936
46,pure_ocs_ksp_greedy,2.052
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.945
46,ocs_eps_pruned,0.941
46,ocs_eps_large_small,1.468
46,ocs_eps_preset_greedy,1.338
46,pure_ocs_3hop_preset,0.945
47,ocs_eps_global_ksp,0.993
47,pure_ocs_ksp,1.114
47,eps_ecmp,0.497
47,pure_ocs_ksp_greedy,0.974
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.718
47,ocs_eps_pruned,0.630
47,ocs_eps_large_small,1.386
47,ocs_eps_preset_greedy,1.025
47,pure_ocs_3hop_preset,0.718
48,ocs_eps_global_ksp,1.479
48,pure_ocs_ksp,1.034
48,eps_ecmp,0.578
48,pure_ocs_ksp_greedy,1.045
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.288
48,ocs_eps_pruned,0.995
48,ocs_eps_large_small,1.813
48,ocs_eps_preset_greedy,1.022
48,pure_ocs_3hop_preset,1.288
49,ocs_eps_global_ksp,1.010
49,pure_ocs_ksp,1.011
49,eps_ecmp,0.702
49,pure_ocs_ksp_greedy,0.670
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,0.993
49,ocs_eps_pruned,0.924
49,ocs_eps_large_small,2.046
49,ocs_eps_preset_greedy,1.012
49,pure_ocs_3hop_preset,0.993
50,ocs_eps_global_ksp,1.293
50,pure_ocs_ksp,0.922
50,eps_ecmp,0.643
50,pure_ocs_ksp_greedy,0.869
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.633
50,ocs_eps_pruned,0.709
50,ocs_eps_large_small,1.618
50,ocs_eps_preset_greedy,1.102
50,pure_ocs_3hop_preset,0.633
51,ocs_eps_global_ksp,0.735
51,pure_ocs_ksp,0.564
51,eps_ecmp,0.892
51,pure_ocs_ksp_greedy,0.804
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.025
51,ocs_eps_pruned,0.564
51,ocs_eps_large_small,1.147
51,ocs_eps_preset_greedy,1.032
51,pure_ocs_3hop_preset,1.025
