case_base,seed,scheduler,avg_relative_cct_vs_dynamic
frag0p1,42,ocs_eps_global_ksp,1.598
frag0p1,42,pure_ocs_ksp,1.125
frag0p1,42,eps_ecmp,1.190
frag0p1,42,ocs_eps_large_small,1.119
frag0p1,42,pure_ocs_ksp_greedy,1.131
frag0p1,42,ocs_eps_preset_greedy,1.219
frag0p1,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,42,pure_ocs_3hop_preset,1.085
frag0p1,42,pure_ocs_pruned,1.085
frag0p1,42,ocs_eps_pruned,1.114
frag0p1,43,ocs_eps_global_ksp,1.636
frag0p1,43,pure_ocs_ksp,1.072
frag0p1,43,eps_ecmp,1.166
frag0p1,43,ocs_eps_large_small,1.003
frag0p1,43,pure_ocs_ksp_greedy,1.125
frag0p1,43,ocs_eps_preset_greedy,1.064
frag0p1,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,43,pure_ocs_3hop_preset,1.091
frag0p1,43,pure_ocs_pruned,1.091
frag0p1,43,ocs_eps_pruned,1.006
frag0p1,44,ocs_eps_global_ksp,1.678
frag0p1,44,pure_ocs_ksp,1.655
frag0p1,44,eps_ecmp,1.257
frag0p1,44,ocs_eps_large_small,1.234
frag0p1,44,pure_ocs_ksp_greedy,1.172
frag0p1,44,ocs_eps_preset_greedy,1.123
frag0p1,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,44,pure_ocs_3hop_preset,1.052
frag0p1,44,pure_ocs_pruned,1.052
frag0p1,44,ocs_eps_pruned,1.236
frag0p1,45,ocs_eps_global_ksp,2.140
frag0p1,45,pure_ocs_ksp,1.101
frag0p1,45,eps_ecmp,0.976
frag0p1,45,ocs_eps_large_small,1.153
frag0p1,45,pure_ocs_ksp_greedy,1.165
frag0p1,45,ocs_eps_preset_greedy,0.969
frag0p1,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,45,pure_ocs_3hop_preset,1.042
frag0p1,45,pure_ocs_pruned,1.042
frag0p1,45,ocs_eps_pruned,1.191
frag0p1,46,ocs_eps_global_ksp,1.098
frag0p1,46,pure_ocs_ksp,0.931
frag0p1,46,eps_ecmp,0.956
frag0p1,46,ocs_eps_large_small,0.761
frag0p1,46,pure_ocs_ksp_greedy,0.822
frag0p1,46,ocs_eps_preset_greedy,0.868
frag0p1,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,46,pure_ocs_3hop_preset,0.895
frag0p1,46,pure_ocs_pruned,0.895
frag0p1,46,ocs_eps_pruned,0.895
frag0p1,47,ocs_eps_global_ksp,1.676
frag0p1,47,pure_ocs_ksp,1.183
frag0p1,47,eps_ecmp,1.172
frag0p1,47,ocs_eps_large_small,1.011
frag0p1,47,pure_ocs_ksp_greedy,1.037
frag0p1,47,ocs_eps_preset_greedy,0.994
frag0p1,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,47,pure_ocs_3hop_preset,0.927
frag0p1,47,pure_ocs_pruned,0.927
frag0p1,47,ocs_eps_pruned,1.176
frag0p1,48,ocs_eps_global_ksp,1.905
frag0p1,48,pure_ocs_ksp,1.452
frag0p1,48,eps_ecmp,1.071
frag0p1,48,ocs_eps_large_small,1.015
frag0p1,48,pure_ocs_ksp_greedy,1.161
frag0p1,48,ocs_eps_preset_greedy,1.086
frag0p1,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,48,pure_ocs_3hop_preset,1.063
frag0p1,48,pure_ocs_pruned,1.063
frag0p1,48,ocs_eps_pruned,0.972
frag0p1,49,ocs_eps_global_ksp,1.530
frag0p1,49,pure_ocs_ksp,0.957
frag0p1,49,eps_ecmp,1.237
frag0p1,49,ocs_eps_large_small,0.991
frag0p1,49,pure_ocs_ksp_greedy,1.170
frag0p1,49,ocs_eps_preset_greedy,1.038
frag0p1,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,49,pure_ocs_3hop_preset,1.032
frag0p1,49,pure_ocs_pruned,1.032
frag0p1,49,ocs_eps_pruned,1.044
frag0p1,50,ocs_eps_global_ksp,1.967
frag0p1,50,pure_ocs_ksp,1.471
frag0p1,50,eps_ecmp,1.162
frag0p1,50,ocs_eps_large_small,1.137
frag0p1,50,pure_ocs_ksp_greedy,1.100
frag0p1,50,ocs_eps_preset_greedy,1.333
frag0p1,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,50,pure_ocs_3hop_preset,1.038
frag0p1,50,pure_ocs_pruned,1.038
frag0p1,50,ocs_eps_pruned,1.022
frag0p1,51,ocs_eps_global_ksp,1.726
frag0p1,51,pure_ocs_ksp,1.282
frag0p1,51,eps_ecmp,1.037
frag0p1,51,ocs_eps_large_small,0.962
frag0p1,51,pure_ocs_ksp_greedy,1.004
frag0p1,51,ocs_eps_preset_greedy,1.160
frag0p1,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p1,51,pure_ocs_3hop_preset,0.978
frag0p1,51,pure_ocs_pruned,0.978
frag0p1,51,ocs_eps_pruned,0.997
frag0p3,42,ocs_eps_global_ksp,1.887
frag0p3,42,pure_ocs_ksp,1.008
frag0p3,42,eps_ecmp,0.956
frag0p3,42,ocs_eps_large_small,0.962
frag0p3,42,pure_ocs_ksp_greedy,1.266
frag0p3,42,ocs_eps_preset_greedy,0.943
frag0p3,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,42,pure_ocs_3hop_preset,1.000
